Location,Homeworld,Starport,Size,Atmosphere,Hydrographics,Population,Government,Law_Level,Tech_Level,Trade_Codes,Travel_Code,Temperature,Culture,NPC_Name,Race,Sex,Age,Year_Born,STR,DEX,END,INT,EDU,SOC,Career,Job,Terms,Skills,Equipment,Cash,Debt,Pension
A0104,Onilnston,C,1,2,0,6,1,4,C,De Na Ni Po,,8,Influenced,Obrukatch Ibihanas,Human,Male,42,1063,2,6,8,2,7,4,Scout,Exploration,2,"Anglic Language 0, Animal Farming 0, Athletic Strength 1, Computer Training 1, Genetics 1, Investigating 0, Jack of all Trades 0, Mechanical Training 0, Mole Trucking 0, Reconnaissance 0, Sensor Reading 1, Slug Pistol 0, Spacecraft Piloting 1, Streetwise 1, Survival Training 1, Telecomm 0, Vacc Suit Training 1",1 Ship Share,Cr32000,Cr0,Cr0
P3040,Dedreng,E,5,4,0,1,3,2,8,De Lo Ni Po,,6,Deceptive,Alnezatl Ocharke,Human,Female,38,1067,3,7,7,9,8,9,Scout,Courier,0,"Anglic Language 0, Animal Farming 0, Autocar Driving 1, Companion 3, Jack of all Trades 1, Mechanical Training 0, Persuading 2, Survival Training 1, Tank Driving 0, Telecomm 1, Trading 0, Vacc Suit Training 2, Vilani Language 0",Free Trader,Cr85000,Cr0,Cr0
P2840,Etelhn,C,6,5,5,6,4,5,7,Ag Ga Ni,,4,At War,Wall Salzamerk,Human,Male,41,1064,5,2,8,8,8,6,Drifter,Wanderer,0,"Advocating 0, Anglic Language 0, Animal Riding 0, Capital Ship Helm 0, Carousing 1, Deceiving 0, Energy Pistol 1, Jack of all Trades 1, Mechanical Training 0, Medical Training 1, Navigating 1, Ortillery Gunnery 0, Robotics 0, Stealth 2, Survival Training 1, Vacc Suit Training 0, Zero-G Training 0",,Cr3000,Cr0,Cr0
I0226,Dranhirc,B,9,7,6,3,4,4,A,Lo Ni,,7,Unusual Custom: Offworlders,Asturthan Urtserkrendiler,Human,Female,44,1061,4,5,4,9,A,7,Entertainer,Journalist,2,"Acting 0, Anglic Language 0, Animal Training 0, Athletic Strength 1, Bionetics 1, Companion 1, Deceiving 0, Gambling 1, Grav Flying 1, Gravitics 0, Jack of all Trades 0, Medical Training 0, Mole Trucking 0, Polymers 1, Reconnaissance 0, Roto Flying 1, Survival Training 1, Telecomm 1, Vilani Language 0",2 Ship Shares,Cr155000,Cr0,Cr0
M0831,Jeck,C,5,3,3,A,C,7,8,Hi Na Po,,4,Unusual Customs: Eating,Major Indy D. Erlasturda,Human,Female,43,1062,8,A,7,5,7,9,Army,Cavalry,3,"Anglic Language 0, Animal Farming 0, Astrogating 0, Athletic Co-ord 1, Energy Pistol 1, Energy Rifle 0, Field Artillery 0, Jack of all Trades 0, Leadership 1, Mechanical Training 1, Military Tactics 1, Mole Trucking 1, Slug Rifle 1, Small Craft Piloting 0, Streetwise 1, Vacc Suit Training 1, Zero-G Training 1",,Cr4000,Cr0,Cr0
P2534,Imnagarnski,A,0,4,0,4,5,4,G,De Ni Po,,4,Violent,Corporal Ibemon H. Drikanner,Human,Female,42,1063,4,B,9,D,6,8,Agent,Law Enforcement,2,"Administrating 1, Anglic Language 0, Animal Farming 0, Athletic Strength 0, Battle Suit Training 0, Carousing 0, Energy Pistol 0, Hydroponics 0, Jack of all Trades 0, Knife Fighting 1, Leadership 2, Mole Trucking 1, Naval Tactics 0, Persuading 1, Portable Artillery 0, Reconnaissance 2, Small Craft Piloting 1, Stealth 1, Streetwise 1, Survival Training 0",TAS Membership,Cr60000,Cr0,Cr0
F1111,Eltith,E,0,1,0,0,0,0,0,Ba Ni,,7,None,Noson Pake,Human,Male,44,1061,A,4,2,C,9,4,Scholar,Physician,2,"Anglic Language 0, Athletic Strength 0, Autocar Driving 0, Battle Suit Training 0, Energy Pistol 1, Energy Rifle 0, Jack of all Trades 0, Knife Fighting 3, Leadership 1, Mechanical Training 1, Medical Training 1, Musical Training 0, Naval Tactics 0, Portable Artillery 0, Stealth 0, Streetwise 1, Vacc Suit Training 0, Vilani Language 0",Scientific Equipment,Cr30000,Cr0,Cr0
P3232,Rod,X,6,1,0,6,9,D,8,Na Ni,,8,Remnant,Ekelmer Nikredrenyan,Human,Female,48,1057,B,A,1,B,6,9,Scout,Survey,0,"Anglic Language 0, Astrogating 1, Athletic Endurance 0, Battle Suit Training 0, Deceiving 0, Diplomacy 1, Energy Pistol 1, Jack of all Trades 0, Leadership 1, Mechanical Training 0, Military Tactics 0, Naval Tactics 1, Physics 0, Portable Artillery 0, Sensor Reading 1, Slug Pistol 0, Stealth 0, Streetwise 1, Vacc Suit Training 0, Vilani Language 0, Xenology 0, Zero-G Training 0",,Cr5000,Cr0,Cr0
N1336,Aconv,C,4,1,0,2,4,4,B,Lo Ni,,B,Influenced,Ochetbelti Nong,Human,Female,38,1067,6,1,6,8,7,7,Drifter,Scavenger,1,"Anglic Language 0, Animal Riding 0, Astrogating 2, Carousing 1, Computer Science 0, Jack of all Trades 0, Knife Fighting 1, Mechanical Training 0, Planetology 0, Reconnaissance 0, Shotgun 0, Slug Pistol 0, Small Craft Piloting 0, Space Construction 0, Stealth 0, Survival Training 1, Vacc Suit Training 0, Zero-G Training 0",,Cr0,Cr10000,Cr0
I0329,Pothon,B,6,9,A,2,6,8,9,Lo Ni Wa,,8,Nexus,Corporal Patner N. Imensann,Human,Male,45,1060,7,4,7,A,6,6,Marines,Ground Assault,2,"Administrating 1, Advocating 0, Anglic Language 0, Animal Farming 0, Athletic Strength 0, Battle Suit Training 0, Computer Training 1, Energy Rifle 1, Field Artillery 0, Jack of all Trades 0, Knife Fighting 1, Leadership 1, Military Tactics 0, Mole Trucking 1, Portable Artillery 0, Reconnaissance 1, Shotgun 1, Stealth 0, Streetwise 3, Survival Training 1",,Cr50000,Cr0,Cr0
H3115,Belnter,E,3,4,4,3,3,6,6,Lo Ni,,7,Unusual Custom: Media,Sergeant Urstimnski T. Ganrly,Human,Female,44,1061,8,C,7,7,4,9,Drifter,Scavenger,1,"Anglic Language 0, Autocar Driving 0, Computer Training 0, Energy Pistol 0, Investigating 0, Jack of all Trades 1, Mole Trucking 0, Reconnaissance 0, Remote Operating 1, Slug Pistol 1, Streetwise 1, Vacc Suit Training 1, Zero-G Training 0",,Cr13500,Cr0,Cr0
D3102,Kelgwiue,C,3,1,0,2,0,1,C,Lo Ni,,5,Barbaric,Etchriltonnk Satcilier,Human,Female,42,1063,C,4,8,B,C,7,Drifter,Barbarian,2,"Acting 0, Administrating 0, Advocating 0, Anglic Language 0, Animal Riding 0, Athletic Strength 0, Computer Training 1, Diplomacy 1, Jack of all Trades 0, Knife Fighting 1, Leadership 0, Medical Training 1, Stealth 1, Streetwise 2, Survival Training 1, Trading 1, Xenology 0",,Cr65000,Cr0,Cr0
K2224,Ilrt,C,5,7,5,5,3,2,4,Ag Ni,,7,Degenerate,Sir Ballo Q. Abarlie,Human,Male,41,1064,8,5,7,A,9,B,Marines,Ground Assault,4,"Advocating 0, Anglic Language 0, Animal Farming 0, Battle Suit Training 2, Capital Ship Helm 0, Computer Training 0, Energy Pistol 1, Energy Rifle 1, Jack of all Trades 0, Jumping 1, Leadership 2, Mechanical Training 0, Military Tactics 1, Naval Tactics 1, Ortillery Gunnery 0, Shotgun 0, Slug Pistol 1, Slug Rifle 1, Spacecraft Piloting 1, Stealth 2, Vacc Suit Training 0, Zero-G Training 0","TAS Membership, TAS Membership",Cr20000,Cr0,Cr0
F1614,Arhison,E,8,D,A,6,5,9,9,Fl Ni,,B,Unusual Custom: Offworlders,Atchrella Andov,Human,Female,42,1063,6,7,B,C,9,7,Merchants,Trader,6,"Administrating 0, Anglic Language 0, Autocar Driving 1, Companion 1, Hydroponics 0, Jack of all Trades 0, Mole Trucking 3, Persuading 0, Slug Pistol 1, Streetwise 1, Tank Driving 1, Telecomm 1, Trading 4, Vacc Suit Training 0, Xenology 0","Free Trader, Free Trader, 1 Ship Share",Cr90000,Cr0,Cr12000
N1132,Ink,E,9,D,A,7,7,8,6,Fl,,E,Barbaric,Enin Elry,Human,Female,44,1061,6,2,5,7,7,2,Citizen,Worker,3,"Anglic Language 0, Blunt Fighting 1, Companion 1, Deceiving 1, Diplomacy 1, Jack of all Trades 0, Life Support 0, Mechanical Training 0, Military Tactics 1, Persuading 1, Psychology 0, Space Construction 1, Stealth 1, Streetwise 2, Tank Driving 0, Telecomm 0, Trading 1, Vacc Suit Training 0, Vilani Language 0",2 Ship Shares,Cr125000,Cr0,Cr0
B1005,Apil,E,6,8,4,8,7,A,9,Ri,,9,Unusual Customs: Eating,Enson Ock,Human,Female,42,1063,A,7,C,9,9,A,Rogue,Enforcer,4,"Administrating 0, Anglic Language 0, Athletic Endurance 0, Blunt Fighting 1, Carousing 2, Deceiving 0, Energy Pistol 1, Jack of all Trades 0, Jumping 0, Life Support 0, Medical Training 0, Persuading 1, Reconnaissance 0, Robotics 0, Sensor Reading 1, Slug Rifle 1, Stealth 0, Streetwise 0, Survival Training 0",5 Ship Shares,Cr73000,Cr0,Cr0
D3003,Unie,A,4,3,7,4,5,A,G,Ni,,3,Deceptive,Captain Inebatnie C. Krerlier,Human,Female,43,1062,B,A,6,6,4,3,Army,Infantry,5,"Anglic Language 0, Athletic Endurance 1, Deceiving 0, Diplomacy 2, Energy Rifle 1, Fist Fighting 1, Jack of all Trades 0, Jumping 1, Leadership 2, Mole Trucking 1, Reconnaissance 2, Stealth 0, Streetwise 0, Survival Training 0",Armor,Cr25000,Cr0,Cr10000
G1914,Atrodronli,B,9,5,4,8,8,C,9,,,7,Taboo,Adehelck Shehn,Human,Female,44,1061,7,8,4,8,5,8,Drifter,Wanderer,1,"Anglic Language 0, Astrogating 0, Athletic Co-ord 0, Athletic Endurance 2, Computer Science 0, Deceiving 0, Energy Pistol 0, Fist Fighting 1, Heavy Launchers 1, Jack of all Trades 0, Portable Artillery 0, Reconnaissance 1, Slug Rifle 1, Stealth 2, Streetwise 3, Sword Fighting 0, Tank Driving 0, Vacc Suit Training 1",3 Ship Shares,Cr2000,Cr0,Cr0
J1024,Ilhalchratm,B,1,3,0,4,7,4,G,De Ni Po,,A,Violent,Chronton Antsurgiton,Human,Male,43,1062,A,6,B,6,3,A,Rogue,Enforcer,3,"Anglic Language 0, Animal Riding 0, Athletic Strength 0, Deceiving 0, Energy Pistol 0, Fist Fighting 2, Jack of all Trades 1, Knife Fighting 1, Persuading 1, Reconnaissance 1, Shotgun 1, Slug Pistol 1, Slug Rifle 1, Stealth 0, Streetwise 2, Survival Training 0, Telecomm 1",Armor,Cr20000,Cr0,Cr0
N1136,Acurndy,B,6,5,5,4,7,4,B,Ga Ni,,6,Nexus,Atl Muni,Human,Female,42,1063,A,6,9,9,9,8,Scout,Survey,1,"Administrating 1, Anglic Language 0, Animal Farming 0, Archeology 0, Athletic Co-ord 1, Autocar Driving 0, Chemisty 1, Computer Training 1, Diplomacy 1, Investigating 1, Jack of all Trades 0, Mechanical Training 1, Medical Training 1, Spacecraft Piloting 2, Streetwise 1, Survival Training 0, Telecomm 0, Vacc Suit Training 1, Vilani Language 0","Scientific Equipment, Scientific Equipment, 2 Ship Shares",Cr50000,Cr0,Cr0
L2922,Arlie,A,7,A,6,4,7,6,E,Ni,,8,Obsessed,Ril Bella,Human,Male,43,1062,8,6,8,7,8,8,Nobility,Dilettante,6,"Administrating 1, Advocating 0, Anglic Language 0, Animal Riding 1, Blunt Fighting 2, Carousing 1, Computer Training 0, Deceiving 3, Diplomacy 0, Investigating 1, Jack of all Trades 0, Knife Fighting 1, Medical Training 0, Military Tactics 1, Persuading 1, Streetwise 1, Telecomm 1, Vilani Language 0, Zdetl Language 1","TAS Membership, Yacht, Pension Portfolio: Cr1000000, Stocks Portfolio: Cr50000, Pension Portfolio: Cr5000000, TAS Membership, 2 Ship Shares",Cr0,Cr0,Cr12000
J1026,Onme,A,6,2,2,9,A,F,A,Hi In Na Po,,9,Influenced,Lurk Elnas,Human,Male,43,1062,3,A,7,8,7,6,Scout,Courier,6,"Anglic Language 0, Astrogating 2, Diplomacy 1, Jack of all Trades 0, Mechanical Training 1, Sensor Reading 2, Shotgun 0, Slug Pistol 1, Small Craft Piloting 2, Space Construction 0, Spacecraft Piloting 0, Streetwise 0, Survival Training 0, Telecomm 0, Vacc Suit Training 2, Veterinary 0",Scout Ship,Cr60000,Cr0,Cr0
L2925,Warke,B,3,3,3,7,7,9,C,Na Po,,7,At War,Lonnsirandy Irerrt,Human,Female,38,1067,7,6,9,7,B,6,Drifter,Scavenger,1,"Anglic Language 0, Animal Farming 0, Athletic Strength 0, Battle Suit Training 0, Fist Fighting 1, Gravitics 0, Jack of all Trades 0, Jumping 1, Knife Fighting 1, Mechanical Training 1, Naval Tactics 0, Portable Artillery 0, Sculpting 0, Slug Pistol 0, Stealth 1, Telecomm 0, Vacc Suit Training 1, Vilani Language 0, Zero-G Training 0",Free Trader,Cr0,Cr0,Cr0
O1939,Merza,B,1,1,0,4,4,6,C,Ni,,A,Deceptive,Lady Imtserlatm P. Ishimtuke,Human,Female,40,1065,4,3,A,9,6,B,Rogue,Thief,5,"Anglic Language 0, Athletic Co-ord 1, Carousing 2, Computer Training 1, Deceiving 0, Energy Pistol 1, Energy Rifle 0, Gambling 1, Jack of all Trades 0, Reconnaissance 1, Sculpting 0, Stealth 2, Streetwise 1, Telecomm 0",3 Ship Shares,Cr250000,Cr0,Cr0
L2927,Etng,E,2,1,0,9,A,A,B,Hi In Na,,6,Remnant,Ochreldrenrt Ernson,Human,Male,42,1063,4,2,9,8,6,4,Citizen,Worker,6,"Anglic Language 0, Archeology 0, Autocar Driving 1, Belter 0, Civil Construction 1, Energy 0, Gambling 2, Hydroponics 0, Jack of all Trades 3, Mechanical Training 0, Space Construction 0, Streetwise 0, Tank Driving 0",3 Ship Shares,Cr155000,Cr0,Cr12000
O2433,Iserry,A,3,0,0,8,8,8,E,Na Va,,5,Xenophobic,Drili Rigery,Human,Female,39,1066,8,5,A,6,8,5,Drifter,Barbarian,2,"Anglic Language 0, Animal Farming 0, Animal Training 1, Biology 1, Carousing 0, Jack of all Trades 0, Knife Fighting 4, Mole Trucking 0, Motorboat Helm 0, Planetology 0, Stealth 2, Survival Training 1, Vacc Suit Training 0, Veterinary 0",,Cr4000,Cr0,Cr0
D2910,Otis,B,6,6,4,9,6,2,8,Hi,,4,Religious,Ihellorechroni Ettehn,Human,Female,44,1061,A,9,8,8,8,5,Scout,Courier,4,"Anglic Language 0, Archeology 0, Astrogating 2, Computer Training 0, Dancing 0, Diplomacy 0, Investigating 0, Jack of all Trades 0, Mechanical Training 0, Medical Training 0, Navigating 1, Sensor Reading 3, Shotgun 1, Small Craft Piloting 1, Spacecraft Piloting 2, Streetwise 0, Telecomm 1, Vacc Suit Training 1, Zdetl Language 1","Scout Ship, 2 Ship Shares",Cr175000,Cr0,Cr0
C2309,Ilthon,B,2,6,5,4,2,0,8,Ni,,8,Barbaric,Baronetess Athoce Erlam Arthon of Ilthon,Human,Female,44,1061,4,5,7,8,6,c,Navy,Engineering/Gunnery,4,"Administrating 0, Anglic Language 0, Athletic Strength 1, Autocar Driving 0, Companion 1, Computer Training 0, Deceiving 1, Investigating 0, Jack of all Trades 0, Knife Fighting 1, Leadership 1, Medical Training 0, Naval Tactics 1, Reconnaissance 0, Shotgun 0, Slug Pistol 0, Streetwise 0, Sword Fighting 1","Ship's Boat, 3 Ship Shares",Cr15000,Cr0,Cr0
I0723,Oshurm,C,2,1,0,1,5,5,8,Lo Ni,,4,Unusual Customs: Travel,Captain Celrk R. Zinor,Human,Male,45,1060,3,3,5,A,9,6,Marines,Support,4,"Anglic Language 0, Athletic Endurance 0, Autocar Driving 0, Blunt Fighting 0, Capital Ship Helm 1, Computer Science 0, Energy Pistol 1, Energy Rifle 1, Explosives 5, Heavy Launchers 0, Jack of all Trades 0, Jumpspace 0, Leadership 1, Medical Training 1, Psychology 0, Reconnaissance 1, Shotgun 0, Slug Rifle 0, Survival Training 1, Telecomm 1",,Cr57000,Cr0,Cr0
C1908,Aljanta,B,9,D,A,4,7,7,G,Fl Ni,,A,Unusual Custom: Media,Ilton Enman,Human,Female,41,1064,E,5,5,5,8,8,Army,Support,0,"Anglic Language 0, Animal Farming 0, Astrogating 0, Blunt Fighting 0, Carousing 0, Companion 0, Computer Training 0, Cruise Ship Helm 0, Diplomacy 1, Jack of all Trades 1, Knife Fighting 0, Medical Training 1, Slug Rifle 1, Stealth 0, Survival Training 0, Vilani Language 0",,Cr31000,Cr0,Cr0
J1223,Alrelus,D,4,4,5,6,A,7,5,Ag Ni,,7,Honorable,Ochota Nacelbrarly,Human,Female,41,1064,2,4,5,7,C,3,Agent,Law Enforcement,0,"Administrating 0, Anglic Language 0, Astrogating 0, Deceiving 2, Energy Pistol 0, Jack of all Trades 0, Jumping 1, Mechanical Training 0, Medical Training 1, Piloting 1, Reconnaissance 2, Small Craft Piloting 0, Stealth 1, Streetwise 3, Survival Training 2, Tank Driving 0, Vacc Suit Training 0, Veterinary 0, Zero-G Training 0",,Cr4000,Cr0,Cr0
L3127,Cada,C,9,8,A,3,3,0,9,Lo Ni Wa,,A,Unusual Customs: Social Standings,Chrelman Usholton,Human,Male,43,1062,8,A,C,E,E,6,Scholar,Scientist,6,"Administrating 0, Advocating 0, Anglic Language 0, Computer Science 0, Computer Training 2, Diplomacy 0, Investigating 1, Jack of all Trades 1, Jumpspace 1, Medical Training 0, Physics 1, Small Craft Piloting 1, Telecomm 0","Scientific Equipment, 2 Ship Shares",Cr35000,Cr0,Cr12000
A0602,Shelnston,C,8,A,6,6,7,4,A,Ni,,8,Unusual Customs: Trade,Iry Ming,Human,Female,42,1063,3,A,5,6,7,A,Drifter,Wanderer,3,"Anglic Language 0, Athletic Co-ord 1, Autocar Driving 1, Fist Fighting 1, Jack of all Trades 0, Jumping 1, Planetology 0, Reconnaissance 1, Stealth 1, Streetwise 1, Survival Training 1, Veterinary 0",2 Ship Shares,Cr5000,Cr0,Cr0
K2430,Cheng,C,4,6,8,7,A,C,5,Ag Ri,,B,Unusual Customs: Trade,Agent Kimgarcurv N. Obralrk,Human,Male,40,1065,8,A,3,7,8,8,Drifter,Scavenger,0,"Anglic Language 0, Animal Riding 0, Computer Training 0, Deceiving 1, Energy Pistol 0, Energy Rifle 0, Investigating 0, Jack of all Trades 1, Life Support 1, Medical Training 1, Mole Trucking 0, Reconnaissance 0, Remote Operating 1, Streetwise 0, Survival Training 1, Telecomm 2, Vacc Suit Training 1, Xenology 0",,Cr65000,Cr0,Cr0
L2526,Shelier,C,6,7,6,6,7,5,7,Ag Ni,,B,Unusual Custom: Conspiracy,Baronetess Anthon Elts Erschonle of Shelier,Human,Female,44,1061,3,6,8,9,8,c,Navy,Engineering/Gunnery,7,"Administrating 0, Anglic Language 0, Animal Training 0, Capital Ship Helm 0, Computer Training 1, Energy Rifle 0, Jack of all Trades 0, Jumpspace 1, Knife Fighting 1, Leadership 2, Mechanical Training 0, Naval Tactics 1, Navigating 1, Sensor Reading 2, Small Craft Piloting 1, Spacecraft Piloting 1, Telecomm 1, Turret Gunnery 2, Vacc Suit Training 0, Zero-G Training 0",,Cr0,Cr0,Cr14000
M0233,Welda,B,3,0,0,7,7,9,A,Na Va,,9,Taboo,Ennson Larts,Human,Female,43,1062,4,7,2,9,7,A,Merchants,Free Trader,2,"Anglic Language 0, Animal Riding 0, Autocar Driving 0, Companion 1, Explosives 1, Jack of all Trades 1, Jumping 0, Knife Fighting 1, Mole Trucking 0, Naval Tactics 1, Persuading 2, Reconnaissance 0, Slug Rifle 0, Survival Training 0, Tank Driving 1, Vacc Suit Training 2",,Cr145000,Cr0,Cr0
C1810,Kratke,C,1,0,0,5,5,A,D,Ni Va,,2,Unusual Customs: Travel,Anski Urc,Human,Female,38,1067,7,6,3,5,6,A,Drifter,Wanderer,0,"Administrating 0, Advocating 1, Anglic Language 0, Deceiving 0, Energy Rifle 0, Jack of all Trades 1, Mechanical Training 1, Medical Training 0, Ortillery Gunnery 0, Persuading 0, Ship Screens 1, Slug Rifle 0, Small Craft Piloting 0, Vacc Suit Training 1, Zero-G Training 0",,Cr1000,Cr0,Cr0
G1720,Arta,C,0,0,0,0,0,0,0,As Ba Ni Va,,7,None,Captain Nony X. Atzun,Human,Male,45,1060,8,5,9,E,7,7,Marines,Star Marines,3,"Advocating 1, Anglic Language 0, Athletic Endurance 0, Autocar Driving 0, Battle Suit Training 1, Carousing 1, Computer Training 0, Economics 0, Energy Rifle 1, Fist Fighting 1, Investigating 0, Jack of all Trades 0, Leadership 2, Mole Trucking 0, Persuading 1, Reconnaissance 0, Sensor Reading 1, Slug Rifle 0, Streetwise 1, Vacc Suit Training 0, Zero-G Training 0",,Cr45000,Cr0,Cr0
G2116,Atrlelmer,B,0,0,0,8,7,B,H,As Na Va,,4,Unusual Customs: Trade,Orlelhermer Kratn,Human,Male,39,1066,4,3,1,A,7,8,Citizen,Corporate,3,"Administrating 1, Anglic Language 0, Animal Farming 0, Carousing 0, Companion 1, Computer Training 2, Diplomacy 1, Jack of all Trades 1, Knife Fighting 0, Sailboat Helm 0, Stealth 0, Survival Training 1, Tank Driving 1, Telecomm 0, Trading 1, Vacc Suit Training 0, Zero-G Training 0",1 Ship Share,Cr10000,Cr0,Cr0
E0814,Hardrurlam,C,5,6,2,5,7,7,9,Ni,,A,Progressive,Pundy Osherbeler,Human,Female,43,1062,5,8,A,5,B,5,Drifter,Barbarian,2,"Advocating 0, Anglic Language 0, Animal Farming 0, Carousing 0, Cybernetics 0, Jack of all Trades 3, Knife Fighting 1, Psychology 1, Sailboat Helm 0, Stealth 0, Survival Training 1, Veterinary 0, Vilani Language 0",,Cr2000,Cr0,Cr0
I0625,Iti,D,5,A,4,7,5,5,8,,,C,Tourist Attraction,Wose Anrc,Human,Female,39,1066,A,1,B,6,5,5,Drifter,Barbarian,2,"Anglic Language 0, Astrogating 1, Carousing 0, Computer Training 0, Deceiving 0, Jack of all Trades 1, Jumping 0, Knife Fighting 0, Reconnaissance 0, Slug Pistol 0, Stealth 0, Streetwise 0, Telecomm 0",,Cr0,Cr54000,Cr0
G2019,Endy,A,8,7,3,7,7,7,B,,,8,Taboo,Drorly Sonnk,Human,Female,39,1066,5,6,A,6,5,7,Merchants,Trader,0,"Anglic Language 0, Astrogating 1, Companion 0, Energy Pistol 1, Jack of all Trades 0, Mechanical Training 1, Medical Training 0, Physics 0, Sensor Reading 1, Slug Pistol 0, Small Craft Piloting 0, Streetwise 1, Survival Training 1, Telecomm 1, Vacc Suit Training 1",,Cr80000,Cr0,Cr0
E0618,Brehanrlie,B,4,5,4,5,3,2,8,Ag Ni,,5,Tourist Attraction,Drursa Elce,Human,Female,43,1062,1,9,9,A,A,7,Citizen,Worker,4,"Anglic Language 0, Animal Training 0, Archeology 0, Astrogating 0, Bionetics 1, Chemisty 0, Civil Construction 1, Companion 1, Diplomacy 1, Fist Fighting 1, Jack of all Trades 0, Jumpspace 0, Mechanical Training 3, Polymers 1, Slug Rifle 0, Space Construction 1, Spacecraft Piloting 0, Streetwise 1, Survival Training 0, Telecomm 1",2 Ship Shares,Cr30000,Cr0,Cr0
C1705,Scumilganer,A,3,7,5,9,5,4,G,Hi In,,4,Liberal,Arn Surthonsarmer,Human,Female,45,1060,1,6,C,6,9,A,Drifter,Barbarian,6,"Anglic Language 0, Animal Riding 0, Bionetics 0, Carousing 1, Jack of all Trades 1, Knife Fighting 1, Motorboat Helm 0, Reconnaissance 1, Stealth 0, Streetwise 1, Survival Training 2, Telecomm 0",,Cr5000,Cr0,Cr0
C2107,Erlillynn,A,4,6,A,2,1,3,F,Lo Ni Wa,,7,Unusual Custom: Offworlders,Sir Orc D. Vannk,Human,Male,42,1063,7,3,9,A,A,B,Scout,Survey,3,"Administrating 0, Anglic Language 0, Animal Farming 0, Capital Ship Helm 1, Carousing 0, Computer Science 0, Diplomacy 1, Gravitics 0, Jack of all Trades 0, Knife Fighting 0, Life Support 1, Mechanical Training 2, Navigating 2, Sailboat Helm 0, Slug Rifle 0, Small Craft Piloting 1, Spacecraft Piloting 1, Stealth 0, Survival Training 1, Telecomm 1, Vacc Suit Training 1",,Cr130000,Cr0,Cr0
D3104,Enn,D,5,6,7,5,5,8,7,Ag Ni,,5,Liberal,Tonlove Wony,Human,Male,43,1062,8,5,B,9,8,5,Scout,Courier,7,"Advocating 1, Anglic Language 0, Animal Farming 0, Astrogating 3, Diplomacy 1, Jack of all Trades 0, Mechanical Training 3, Reconnaissance 1, Slug Pistol 0, Slug Rifle 1, Spacecraft Piloting 1, Survival Training 3, Telecomm 1, Vacc Suit Training 1","Scout Ship, 2 Ship Shares",Cr90000,Cr0,Cr0
A0102,Ud,C,9,6,A,7,5,6,A,Ri Wa,,9,Tourist Attraction,Himan Stennimly,Human,Male,49,1056,8,8,3,5,7,9,Citizen,Worker,5,"Anglic Language 0, Archeology 1, Autocar Driving 1, Civil Construction 1, Companion 1, Computer Training 0, Diplomacy 0, Genetics 0, Investigating 0, Jack of all Trades 0, Jumpspace 1, Medical Training 0, Mole Trucking 3, Polymers 1, Robotics 0, Streetwise 1, Telecomm 1, Xenology 0",5 Ship Shares,Cr46000,Cr0,Cr10000
B1403,Okanng,B,2,4,7,7,5,2,7,Ag,,2,Unusual Customs: Travel,Etthach Ijanhn,Human,Female,40,1065,4,2,2,9,9,8,Citizen,Corporate,3,"Administrating 1, Advocating 1, Anglic Language 0, Animal Training 0, Capital Ship Helm 1, Companion 0, Computer Training 1, Cybernetics 0, Diplomacy 2, Gambling 2, Hydroponics 1, Jack of all Trades 0, Leadership 0, Mole Trucking 0, Persuading 1, Political Science 1, Telecomm 0, Trading 0, Vacc Suit Training 0","Free Trader, 2 Ship Shares",Cr20000,Cr0,Cr0
F1215,Zody,C,3,5,6,6,9,8,7,Ag Ni,,7,Unusual Customs: Lifecycle,Sir Matrlalhancanl Z. Erthenomohn,Human,Male,38,1067,1,5,A,8,7,B,Agent,Law Enforcement,2,"Acting 0, Advocating 1, Anglic Language 0, Computer Training 2, Grav Flying 1, Gravitics 0, Jack of all Trades 0, Jumpspace 1, Mechanical Training 1, Reconnaissance 1, Shotgun 0, Spacecraft Piloting 0, Streetwise 2, Sword Fighting 1, Turret Gunnery 0, Vacc Suit Training 1, Veterinary 0, Zero-G Training 0",TAS Membership,Cr20000,Cr0,Cr0
O2438,Balpepobetmon,C,5,6,9,5,1,1,7,Ni,,6,Sexist,Nogeldrimnas Drarlennie,Human,Male,26,1079,6,7,4,6,3,8,Rogue,Pirate,1,"Anglic Language 0, Athletic Endurance 0, Biology 0, Carousing 1, Deceiving 1, Gambling 1, Jack of all Trades 0, Ortillery Gunnery 1, Reconnaissance 0, Slug Pistol 0, Small Craft Piloting 1, Stealth 0, Streetwise 0, Vilani Language 0",,Cr0,Cr0,Cr0
N1333,Iltin,D,4,3,0,8,B,F,9,De Na Po,,5,Unusual Custom: Offworlders,Krello Eld,Human,Male,43,1062,7,3,6,9,7,A,Nobility,Diplomat,4,"Administrating 3, Advocating 1, Anglic Language 0, Animal Training 0, Autocar Driving 1, Battle Suit Training 1, Carousing 1, Computer Training 0, Deceiving 1, Diplomacy 1, Energy Rifle 1, Gambling 2, Jack of all Trades 0, Leadership 0, Naval Tactics 1, Persuading 1, Survival Training 0, Trading 0","Property Portfolio: Cr1000000, Pension Portfolio: Cr250000, Estate Portfolio: Cr100000",Cr20000,Cr0,Cr0
